0 1 350 12 21 3 (D 0,1,1) (S 350,20,30) (D 0,1,1)
0 1 351 10 15 3 (D 0,1,1) (S 351,21,22) (D 0,1,1)
0 1 352 7 11 3 (D 0,1,1) (S 352,21,27) (D 0,1,1)
0 1 353 6 8 3 (D 0,1,1) (S 353,22,23) (D 0,1,1)
0 1 354 9 15 3 (D 0,1,1) (S 354,22,31) (D 0,1,1)
0 1 355 8 14 3 (D 0,1,1) (S 355,23,24) (D 0,1,1)
0 1 356 10 13 3 (D 0,1,1) (S 356,23,31) (D 0,1,1)
0 1 357 7 9 3 (D 0,1,1) (S 357,24,25) (D 0,1,1)
0 1 358 11 16 3 (D 0,1,1) (S 358,24,32) (D 0,1,1)
0 1 359 6 9 3 (D 0,1,1) (S 359,25,28) (D 0,1,1)
0 1 360 4 6 3 (D 0,1,1) (S 360,26,29) (D 0,1,1)
0 1 361 3 4 3 (D 0,1,1) (S 361,26,30) (D 0,1,1)
0 1 362 10 15 3 (D 0,1,1) (S 362,26,34) (D 0,1,1)
0 1 363 6 9 3 (D 0,1,1) (S 363,27,30) (D 0,1,1)
0 1 364 12 19 3 (D 0,1,1) (S 364,27,31) (D 0,1,1)
0 1 365 9 15 3 (D 0,1,1) (S 365,27,35) (D 0,1,1)
0 1 366 12 20 3 (D 0,1,1) (S 366,27,36) (D 0,1,1)
0 1 367 4 5 3 (D 0,1,1) (S 367,28,32) (D 0,1,1)
0 1 368 10 16 3 (D 0,1,1) (S 368,28,38) (D 0,1,1)
0 1 369 8 14 3 (D 0,1,1) (S 369,29,33) (D 0,1,1)
0 1 370 7 12 3 (D 0,1,1) (S 370,29,39) (D 0,1,1)
0 1 371 5 6 3 (D 0,1,1) (S 371,30,34) (D 0,1,1)
0 1 372 5 8 3 (D 0,1,1) (S 372,31,32) (D 0,1,1)
0 1 373 6 8 3 (D 0,1,1) (S 373,31,37) (D 0,1,1)
0 1 374 7 10 3 (D 0,1,1) (S 374,32,37) (D 0,1,1)
0 1 375 9 14 3 (D 0,1,1) (S 375,32,38) (D 0,1,1)
0 1 376 6 10 3 (D 0,1,1) (S 376,33,34) (D 0,1,1)
0 1 377 8 11 3 (D 0,1,1) (S 377,33,39) (D 0,1,1)
0 1 378 7 10 3 (D 0,1,1) (S 378,33,40) (D 0,1,1)
0 1 379 10 16 3 (D 0,1,1) (S 379,33,46) (D 0,1,1)
0 1 380 5 7 3 (D 0,1,1) (S 380,34,35) (D 0,1,1)
0 1 381 5 6 3 (D 0,1,1) (S 381,34,40) (D 0,1,1)
0 1 382 6 9 3 (D 0,1,1) (S 382,35,36) (D 0,1,1)
0 1 383 4 7 3 (D 0,1,1) (S 383,35,41) (D 0,1,1)
0 1 384 4 6 3 (D 0,1,1) (S 384,36,37) (D 0,1,1)
0 1 385 6 8 3 (D 0,1,1) (S 385,36,42) (D 0,1,1)
0 1 386 9 16 3 (D 0,1,1) (S 386,37,38) (D 0,1,1)
0 1 387 7 9 3 (D 0,1,1) (S 387,37,43) (D 0,1,1)
0 1 388 8 11 3 (D 0,1,1) (S 388,38,43) (D 0,1,1)
0 1 389 9 16 3 (D 0,1,1) (S 389,38,45) (D 0,1,1)
0 1 390 4 7 3 (D 0,1,1) (S 390,40,41) (D 0,1,1)
0 1 391 3 5 3 (D 0,1,1) (S 391,40,47) (D 0,1,1)
0 1 392 6 10 3 (D 0,1,1) (S 392,41,42) (D 0,1,1)
0 1 393 3 4 3 (D 0,1,1) (S 393,41,48) (D 0,1,1)
0 1 394 4 6 3 (D 0,1,1) (S 394,41,49) (D 0,1,1)
0 1 395 9 13 3 (D 0,1,1) (S 395,42,43) (D 0,1,1)
0 1 396 3 4 3 (D 0,1,1) (S 396,42,44) (D 0,1,1)
0 1 397 4 5 3 (D 0,1,1) (S 397,43,45) (D 0,1,1)
0 1 398 6 12 3 (D 0,1,1) (S 398,43,50) (D 0,1,1)
0 1 399 5 9 3 (D 0,1,1) (S 399,44,49) (D 0,1,1)
0 1 400 7 12 3 (D 0,1,1) (S 400,44,50) (D 0,1,1)
0 1 401 7 10 3 (D 0,1,1) (S 401,45,50) (D 0,1,1)
0 1 402 7 11 3 (D 0,1,1) (S 402,46,47) (D 0,1,1)
0 1 403 6 9 3 (D 0,1,1) (S 403,47,48) (D 0,1,1)
0 1 404 10 17 3 (D 0,1,1) (S 404,48,49) (D 0,1,1)
0 1 405 12 22 3 (D 0,1,1) (S 405,49,50) (D 0,1,1)
0 1 406 472 472 3 (D 0,1,1) (S 406,1,1) (D 0,1,1)
0 1 407 74 74 3 (D 0,1,1) (S 407,6,6) (D 0,1,1)
0 1 408 379 379 3 (D 0,1,1) (S 408,8,8) (D 0,1,1)
0 1 409 407 407 3 (D 0,1,1) (S 409,10,10) (D 0,1,1)
0 1 410 96 96 3 (D 0,1,1) (S 410,12,12) (D 0,1,1)
0 1 411 252 252 3 (D 0,1,1) (S 411,16,16) (D 0,1,1)
0 1 412 480 480 3 (D 0,1,1) (S 412,18,18) (D 0,1,1)
0 1 413 314 314 3 (D 0,1,1) (S 413,27,27) (D 0,1,1)
0 1 414 324 324 3 (D 0,1,1) (S 414,29,29) (D 0,1,1)
0 1 415 445 445 3 (D 0,1,1) (S 415,30,30) (D 0,1,1)
0 1 416 417 417 3 (D 0,1,1) (S 416,33,33) (D 0,1,1)
0 1 417 368 368 3 (D 0,1,1) (S 417,35,35) (D 0,1,1)
0 1 418 109 109 3 (D 0,1,1) (S 418,39,39) (D 0,1,1)
0 1 419 387 387 3 (D 0,1,1) (S 419,40,40) (D 0,1,1)
0 1 420 428 428 3 (D 0,1,1) (S 420,41,41) (D 0,1,1)
0 1 421 340 340 3 (D 0,1,1) (S 421,42,42) (D 0,1,1)
0 1 422 340 340 3 (D 0,1,1) (S 422,43,43) (D 0,1,1)
0 1 423 382 382 3 (D 0,1,1) (S 423,56,56) (D 0,1,1)
0 1 424 175 175 3 (D 0,1,1) (S 424,57,57) (D 0,1,1)
0 1 425 378 378 3 (D 0,1,1) (S 425,59,59) (D 0,1,1)
0 1 426 410 410 3 (D 0,1,1) (S 426,62,62) (D 0,1,1)
0 1 427 395 395 3 (D 0,1,1) (S 427,63,63) (D 0,1,1)
0 1 428 375 375 3 (D 0,1,1) (S 428,69,69) (D 0,1,1)
0 1 429 183 183 3 (D 0,1,1) (S 429,73,73) (D 0,1,1)
0 1 430 106 106 3 (D 0,1,1) (S 430,74,74) (D 0,1,1)
0 1 431 250 250 3 (D 0,1,1) (S 431,77,77) (D 0,1,1)
0 1 432 476 476 3 (D 0,1,1) (S 432,80,80) (D 0,1,1)
0 1 433 209 209 3 (D 0,1,1) (S 433,81,81) (D 0,1,1)
0 1 434 168 168 3 (D 0,1,1) (S 434,88,88) (D 0,1,1)
0 1 435 65 65 3 (D 0,1,1) (S 435,92,92) (D 0,1,1)
0 1 436 283 283 3 (D 0,1,1) (S 436,99,99) (D 0,1,1)
0 1 437 333 333 3 (D 0,1,1) (S 437,101,101) (D 0,1,1)
0 1 438 96 96 3 (D 0,1,1) (S 438,104,104) (D 0,1,1)
0 1 439 429 429 3 (D 0,1,1) (S 439,105,105) (D 0,1,1)
0 1 440 395 395 3 (D 0,1,1) (S 440,107,107) (D 0,1,1)
0 1 441 172 172 3 (D 0,1,1) (S 441,108,108) (D 0,1,1)
0 1 442 147 147 3 (D 0,1,1) (S 442,109,109) (D 0,1,1)
0 1 443 171 171 3 (D 0,1,1) (S 443,114,114) (D 0,1,1)
0 1 444 278 278 3 (D 0,1,1) (S 444,116,116) (D 0,1,1)
0 1 445 289 309 3 (D 0,1,1) (S 445,2,15) (D 0,1,1)
0 1 446 389 407 3 (D 0,1,1) (S 446,3,4) (D 0,1,1)
0 1 447 64 84 3 (D 0,1,1) (S 447,6,7) (D 0,1,1)
0 1 448 333 350 3 (D 0,1,1) (S 448,10,11) (D 0,1,1)
0 1 449 158 179 3 (D 0,1,1) (S 449,13,26) (D 0,1,1)
0 1 450 143 162 3 (D 0,1,1) (S 450,21,20) (D 0,1,1)
0 1 451 134 156 3 (D 0,1,1) (S 451,22,9) (D 0,1,1)
0 1 452 85 100 3 (D 0,1,1) (S 452,24,37) (D 0,1,1)
0 1 453 48 69 3 (D 0,1,1) (S 453,25,24) (D 0,1,1)
0 1 454 61 76 3 (D 0,1,1) (S 454,25,38) (D 0,1,1)
0 1 455 100 119 3 (D 0,1,1) (S 455,26,25) (D 0,1,1)
0 1 456 121 141 3 (D 0,1,1) (S 456,27,28) (D 0,1,1)
0 1 457 28 53 3 (D 0,1,1) (S 457,27,40) (D 0,1,1)
0 1 458 47 66 3 (D 0,1,1) (S 458,28,29) (D 0,1,1)
0 1 459 281 296 3 (D 0,1,1) (S 459,30,31) (D 0,1,1)
0 1 460 220 239 3 (D 0,1,1) (S 460,31,32) (D 0,1,1)
0 1 461 289 303 3 (D 0,1,1) (S 461,33,20) (D 0,1,1)
0 1 462 116 134 3 (D 0,1,1) (S 462,36,37) (D 0,1,1)
0 1 463 389 406 3 (D 0,1,1) (S 463,37,38) (D 0,1,1)
0 1 464 269 290 3 (D 0,1,1) (S 464,42,29) (D 0,1,1)
0 1 465 346 364 3 (D 0,1,1) (S 465,42,41) (D 0,1,1)
0 1 466 254 272 3 (D 0,1,1) (S 466,43,30) (D 0,1,1)
0 1 467 70 89 3 (D 0,1,1) (S 467,43,42) (D 0,1,1)
0 1 468 242 261 3 (D 0,1,1) (S 468,44,43) (D 0,1,1)
0 1 469 377 398 3 (D 0,1,1) (S 469,45,44) (D 0,1,1)
0 1 470 344 366 3 (D 0,1,1) (S 470,45,58) (D 0,1,1)
0 1 471 291 310 3 (D 0,1,1) (S 471,47,46) (D 0,1,1)
0 1 472 351 371 3 (D 0,1,1) (S 472,47,60) (D 0,1,1)
0 1 473 72 85 3 (D 0,1,1) (S 473,49,62) (D 0,1,1)
0 1 474 319 340 3 (D 0,1,1) (S 474,52,51) (D 0,1,1)
0 1 475 351 371 3 (D 0,1,1) (S 475,54,41) (D 0,1,1)
0 1 476 97 117 3 (D 0,1,1) (S 476,54,67) (D 0,1,1)
0 1 477 226 247 3 (D 0,1,1) (S 477,55,68) (D 0,1,1)
0 1 478 300 318 3 (D 0,1,1) (S 478,57,44) (D 0,1,1)
0 1 479 326 342 3 (D 0,1,1) (S 479,57,70) (D 0,1,1)
0 1 480 363 379 3 (D 0,1,1) (S 480,58,59) (D 0,1,1)
0 1 481 227 242 3 (D 0,1,1) (S 481,58,71) (D 0,1,1)
0 1 482 233 252 3 (D 0,1,1) (S 482,59,60) (D 0,1,1)
0 1 483 66 86 3 (D 0,1,1) (S 483,60,61) (D 0,1,1)
0 1 484 264 285 3 (D 0,1,1) (S 484,61,48) (D 0,1,1)
0 1 485 242 260 3 (D 0,1,1) (S 485,61,62) (D 0,1,1)
0 1 486 259 273 3 (D 0,1,1) (S 486,61,74) (D 0,1,1)
0 1 487 341 365 3 (D 0,1,1) (S 487,62,75) (D 0,1,1)
0 1 488 43 62 3 (D 0,1,1) (S 488,63,64) (D 0,1,1)
0 1 489 317 337 3 (D 0,1,1) (S 489,64,51) (D 0,1,1)
0 1 490 237 252 3 (D 0,1,1) (S 490,65,52) (D 0,1,1)
0 1 491 135 159 3 (D 0,1,1) (S 491,65,78) (D 0,1,1)
0 1 492 128 150 3 (D 0,1,1) (S 492,67,66) (D 0,1,1)
0 1 493 48 64 3 (D 0,1,1) (S 493,68,67) (D 0,1,1)
0 1 494 213 236 3 (D 0,1,1) (S 494,69,56) (D 0,1,1)
0 1 495 24 43 3 (D 0,1,1) (S 495,69,68) (D 0,1,1)
0 1 496 27 52 3 (D 0,1,1) (S 496,70,83) (D 0,1,1)
0 1 497 179 197 3 (D 0,1,1) (S 497,74,73) (D 0,1,1)
0 1 498 128 149 3 (D 0,1,1) (S 498,76,63) (D 0,1,1)
0 1 499 280 301 3 (D 0,1,1) (S 499,76,75) (D 0,1,1)
0 1 500 92 107 3 (D 0,1,1) (S 500,76,89) (D 0,1,1)
0 1 501 222 236 3 (D 0,1,1) (S 501,77,76) (D 0,1,1)
0 1 502 321 342 3 (D 0,1,1) (S 502,78,77) (D 0,1,1)
0 1 503 169 188 3 (D 0,1,1) (S 503,79,80) (D 0,1,1)
0 1 504 177 195 3 (D 0,1,1) (S 504,80,81) (D 0,1,1)
0 1 505 342 361 3 (D 0,1,1) (S 505,81,82) (D 0,1,1)
0 1 506 217 236 3 (D 0,1,1) (S 506,81,94) (D 0,1,1)
0 1 507 48 68 3 (D 0,1,1) (S 507,82,83) (D 0,1,1)
0 1 508 358 375 3 (D 0,1,1) (S 508,83,84) (D 0,1,1)
0 1 509 128 140 3 (D 0,1,1) (S 509,83,96) (D 0,1,1)
0 1 510 113 136 3 (D 0,1,1) (S 510,84,71) (D 0,1,1)
0 1 511 40 56 3 (D 0,1,1) (S 511,85,86) (D 0,1,1)
0 1 512 383 405 3 (D 0,1,1) (S 512,85,98) (D 0,1,1)
0 1 513 143 162 3 (D 0,1,1) (S 513,87,88) (D 0,1,1)
0 1 514 35 51 3 (D 0,1,1) (S 514,88,75) (D 0,1,1)
0 1 515 145 164 3 (D 0,1,1) (S 515,88,89) (D 0,1,1)
0 1 516 209 229 3 (D 0,1,1) (S 516,90,77) (D 0,1,1)
0 1 517 397 418 3 (D 0,1,1) (S 517,90,91) (D 0,1,1)
0 1 518 57 78 3 (D 0,1,1) (S 518,92,79) (D 0,1,1)
0 1 519 136 152 3 (D 0,1,1) (S 519,93,80) (D 0,1,1)
0 1 520 214 230 3 (D 0,1,1) (S 520,97,84) (D 0,1,1)
0 1 521 198 215 3 (D 0,1,1) (S 521,97,96) (D 0,1,1)
0 1 522 398 417 3 (D 0,1,1) (S 522,97,110) (D 0,1,1)
0 1 523 125 145 3 (D 0,1,1) (S 523,98,97) (D 0,1,1)
0 1 524 125 146 3 (D 0,1,1) (S 524,102,101) (D 0,1,1)
0 1 525 391 410 3 (D 0,1,1) (S 525,104,103) (D 0,1,1)
0 1 526 304 324 3 (D 0,1,1) (S 526,107,108) (D 0,1,1)
0 1 527 189 210 3 (D 0,1,1) (S 527,110,111) (D 0,1,1)
0 1 528 23 42 3 (D 0,1,1) (S 528,111,112) (D 0,1,1)
0 1 529 146 163 3 (D 0,1,1) (S 529,113,114) (D 0,1,1)
0 1 530 366 385 3 (D 0,1,1) (S 530,115,116) (D 0,1,1)
0 1 531 301 320 3 (D 0,1,1) (S 531,116,117) (D 0,1,1)
0 1 532 332 354 3 (D 0,1,1) (S 532,117,104) (D 0,1,1)
0 1 533 2 2 3 (D 0,1,1) (S 533,2,2) (D 0,1,1)
0 1 534 1 1 3 (D 0,1,1) (S 534,4,4) (D 0,1,1)
0 1 535 2 2 3 (D 0,1,1) (S 535,5,5) (D 0,1,1)
0 1 536 1 1 3 (D 0,1,1) (S 536,6,6) (D 0,1,1)
0 1 537 1 1 3 (D 0,1,1) (S 537,7,7) (D 0,1,1)
0 1 538 1 1 3 (D 0,1,1) (S 538,7,8) (D 0,1,1)
0 1 539 1 1 3 (D 0,1,1) (S 539,2,4) (D 0,1,1)
0 1 540 1 1 3 (D 0,1,1) (S 540,9,10) (D 0,1,1)
0 1 541 1 1 3 (D 0,1,1) (S 541,3,5) (D 0,1,1)
0 1 542 1 1 3 (D 0,1,1) (S 542,8,10) (D 0,1,1)
0 1 543 1 1 3 (D 0,1,1) (S 543,1,2) (D 0,1,1)
0 1 544 1 1 3 (D 0,1,1) (S 544,3,4) (D 0,1,1)
0 1 545 1 1 3 (D 0,1,1) (S 545,9,11) (D 0,1,1)
0 1 546 1 1 3 (D 0,1,1) (S 546,1,7) (D 0,1,1)
0 1 547 1 1 3 (D 0,1,1) (S 547,1,10) (D 0,1,1)
0 1 548 1 1 3 (D 0,1,1) (S 548,10,11) (D 0,1,1)
0 1 549 1 1 3 (D 0,1,1) (S 549,8,11) (D 0,1,1)
0 1 550 1 1 3 (D 0,1,1) (S 550,6,7) (D 0,1,1)
0 1 551 1 1 3 (D 0,1,1) (S 551,1,12) (D 0,1,1)
0 1 552 1 1 3 (D 0,1,1) (S 552,1,11) (D 0,1,1)
0 1 553 5 5 3 (D 0,1,1) (S 553,7,7) (D 0,1,1)
0 1 554 4 4 3 (D 0,1,1) (S 554,13,13) (D 0,1,1)
0 1 555 5 5 3 (D 0,1,1) (S 555,11,11) (D 0,1,1)
0 1 556 11 11 3 (D 0,1,1) (S 556,3,3) (D 0,1,1)
0 1 557 11 11 3 (D 0,1,1) (S 557,8,8) (D 0,1,1)
0 1 558 12 19 3 (D 0,1,1) (S 558,1,3) (D 0,1,1)
0 1 559 8 16 3 (D 0,1,1) (S 559,2,6) (D 0,1,1)
0 1 560 3 14 3 (D 0,1,1) (S 560,3,6) (D 0,1,1)
0 1 561 1 19 3 (D 0,1,1) (S 561,8,9) (D 0,1,1)
0 1 562 16 46 3 (D 0,1,1) (S 562,4,11) (D 0,1,1)
0 1 563 11 14 3 (D 0,1,1) (S 563,5,10) (D 0,1,1)
0 1 564 1 13 3 (D 0,1,1) (S 564,11,13) (D 0,1,1)
0 1 565 14 28 3 (D 0,1,1) (S 565,12,13) (D 0,1,1)
0 1 566 1 20 3 (D 0,1,1) (S 566,1,5) (D 0,1,1)
0 1 567 13 29 3 (D 0,1,1) (S 567,2,3) (D 0,1,1)
0 1 568 8 34 3 (D 0,1,1) (S 568,4,10) (D 0,1,1)
0 1 569 14 27 3 (D 0,1,1) (S 569,6,10) (D 0,1,1)
0 1 570 5 26 3 (D 0,1,1) (S 570,8,12) (D 0,1,1)
0 1 571 9 17 3 (D 0,1,1) (S 571,9,13) (D 0,1,1)
0 1 572 15 34 3 (D 0,1,1) (S 572,11,12) (D 0,1,1)
0 1 573 12 12 3 (D 0,1,1) (S 573,19,19) (D 0,1,1)
0 1 574 12 12 3 (D 0,1,1) (S 574,49,49) (D 0,1,1)
0 1 575 11 11 3 (D 0,1,1) (S 575,25,25) (D 0,1,1)
0 1 576 7 7 3 (D 0,1,1) (S 576,3,3) (D 0,1,1)
0 1 577 7 7 3 (D 0,1,1) (S 577,23,23) (D 0,1,1)
0 1 578 10 10 3 (D 0,1,1) (S 578,4,4) (D 0,1,1)
0 1 579 10 10 3 (D 0,1,1) (S 579,5,5) (D 0,1,1)
0 1 580 6 6 3 (D 0,1,1) (S 580,10,10) (D 0,1,1)
0 1 581 2 2 3 (D 0,1,1) (S 581,41,41) (D 0,1,1)
0 1 582 9 9 3 (D 0,1,1) (S 582,7,7) (D 0,1,1)
0 1 583 5 7 3 (D 0,1,1) (S 583,34,35) (D 0,1,1)
0 1 584 5 6 3 (D 0,1,1) (S 584,34,40) (D 0,1,1)
0 1 585 6 9 3 (D 0,1,1) (S 585,35,36) (D 0,1,1)
0 1 586 4 7 3 (D 0,1,1) (S 586,35,41) (D 0,1,1)
0 1 587 4 6 3 (D 0,1,1) (S 587,36,37) (D 0,1,1)
0 1 588 6 8 3 (D 0,1,1) (S 588,36,42) (D 0,1,1)
0 1 589 9 16 3 (D 0,1,1) (S 589,37,38) (D 0,1,1)
0 1 590 7 9 3 (D 0,1,1) (S 590,37,43) (D 0,1,1)
0 1 591 8 11 3 (D 0,1,1) (S 591,38,43) (D 0,1,1)
0 1 592 9 16 3 (D 0,1,1) (S 592,38,45) (D 0,1,1)
0 1 593 4 7 3 (D 0,1,1) (S 593,40,41) (D 0,1,1)
0 1 594 3 5 3 (D 0,1,1) (S 594,40,47) (D 0,1,1)
0 1 595 6 10 3 (D 0,1,1) (S 595,41,42) (D 0,1,1)
0 1 596 3 4 3 (D 0,1,1) (S 596,41,48) (D 0,1,1)
0 1 597 4 6 3 (D 0,1,1) (S 597,41,49) (D 0,1,1)
0 1 598 9 13 3 (D 0,1,1) (S 598,42,43) (D 0,1,1)
0 1 599 3 4 3 (D 0,1,1) (S 599,42,44) (D 0,1,1)
0 1 600 4 5 3 (D 0,1,1) (S 600,43,45) (D 0,1,1)
0 1 601 6 12 3 (D 0,1,1) (S 601,43,50) (D 0,1,1)
0 1 602 5 9 3 (D 0,1,1) (S 602,44,49) (D 0,1,1)
0 1 603 7 12 3 (D 0,1,1) (S 603,44,50) (D 0,1,1)
0 1 604 7 10 3 (D 0,1,1) (S 604,45,50) (D 0,1,1)
0 1 605 7 11 3 (D 0,1,1) (S 605,46,47) (D 0,1,1)
0 1 606 6 9 3 (D 0,1,1) (S 606,47,48) (D 0,1,1)
0 1 607 10 17 3 (D 0,1,1) (S 607,48,49) (D 0,1,1)
0 1 608 12 22 3 (D 0,1,1) (S 608,49,50) (D 0,1,1)
0 1 609 13 23 3 (D 0,1,1) (S 609,1,2) (D 0,1,1)
0 1 610 8 15 3 (D 0,1,1) (S 610,1,5) (D 0,1,1)
0 1 611 7 9 3 (D 0,1,1) (S 611,1,6) (D 0,1,1)
0 1 612 10 16 3 (D 0,1,1) (S 612,2,3) (D 0,1,1)
0 1 613 7 8 3 (D 0,1,1) (S 613,2,7) (D 0,1,1)
0 1 614 9 15 3 (D 0,1,1) (S 614,3,4) (D 0,1,1)
0 1 615 6 11 3 (D 0,1,1) (S 615,3,9) (D 0,1,1)
0 1 616 6 9 3 (D 0,1,1) (S 616,4,10) (D 0,1,1)
0 1 617 10 19 3 (D 0,1,1) (S 617,5,6) (D 0,1,1)
0 1 618 9 12 3 (D 0,1,1) (S 618,5,11) (D 0,1,1)
0 1 619 12 21 3 (D 0,1,1) (S 619,5,18) (D 0,1,1)
0 1 620 7 12 3 (D 0,1,1) (S 620,6,7) (D 0,1,1)
0 1 621 7 9 3 (D 0,1,1) (S 621,6,12) (D 0,1,1)
0 1 622 8 11 3 (D 0,1,1) (S 622,6,13) (D 0,1,1)
0 1 623 6 8 3 (D 0,1,1) (S 623,7,8) (D 0,1,1)
0 1 624 6 10 3 (D 0,1,1) (S 624,7,13) (D 0,1,1)
0 1 625 5 8 3 (D 0,1,1) (S 625,8,9) (D 0,1,1)
0 1 626 7 10 3 (D 0,1,1) (S 626,8,14) (D 0,1,1)
0 1 627 9 17 3 (D 0,1,1) (S 627,9,10) (D 0,1,1)
0 1 628 8 10 3 (D 0,1,1) (S 628,9,15) (D 0,1,1)
0 1 629 9 14 3 (D 0,1,1) (S 629,9,16) (D 0,1,1)
0 1 630 11 18 3 (D 0,1,1) (S 630,10,17) (D 0,1,1)
0 1 631 5 8 3 (D 0,1,1) (S 631,11,12) (D 0,1,1)
0 1 632 8 9 3 (D 0,1,1) (S 632,11,19) (D 0,1,1)
0 1 633 4 5 3 (D 0,1,1) (S 633,12,13) (D 0,1,1)
0 1 634 7 9 3 (D 0,1,1) (S 634,12,20) (D 0,1,1)
0 1 635 6 8 3 (D 0,1,1) (S 635,13,14) (D 0,1,1)
0 1 636 6 9 3 (D 0,1,1) (S 636,13,21) (D 0,1,1)
0 1 637 5 6 3 (D 0,1,1) (S 637,14,15) (D 0,1,1)
0 1 638 9 14 3 (D 0,1,1) (S 638,14,22) (D 0,1,1)
0 1 639 7 9 3 (D 0,1,1) (S 639,15,16) (D 0,1,1)
0 1 640 6 7 3 (D 0,1,1) (S 640,15,23) (D 0,1,1)
0 1 641 8 15 3 (D 0,1,1) (S 641,16,17) (D 0,1,1)
0 1 642 7 10 3 (D 0,1,1) (S 642,16,24) (D 0,1,1)
0 1 643 8 15 3 (D 0,1,1) (S 643,17,25) (D 0,1,1)
0 1 644 4 5 3 (D 0,1,1) (S 644,18,19) (D 0,1,1)
0 1 645 9 11 3 (D 0,1,1) (S 645,18,26) (D 0,1,1)
0 1 646 10 15 3 (D 0,1,1) (S 646,18,29) (D 0,1,1)
0 1 647 9 12 3 (D 0,1,1) (S 647,19,20) (D 0,1,1)
0 1 648 6 7 3 (D 0,1,1) (S 648,19,26) (D 0,1,1)
0 1 649 7 11 3 (D 0,1,1) (S 649,20,21) (D 0,1,1)
0 1 650 12 21 3 (D 0,1,1) (S 650,20,30) (D 0,1,1)
0 1 651 10 15 3 (D 0,1,1) (S 651,21,22) (D 0,1,1)
0 1 652 7 11 3 (D 0,1,1) (S 652,21,27) (D 0,1,1)
0 1 653 6 8 3 (D 0,1,1) (S 653,22,23) (D 0,1,1)
0 1 654 9 15 3 (D 0,1,1) (S 654,22,31) (D 0,1,1)
0 1 655 8 14 3 (D 0,1,1) (S 655,23,24) (D 0,1,1)
0 1 656 10 13 3 (D 0,1,1) (S 656,23,31) (D 0,1,1)
0 1 657 7 9 3 (D 0,1,1) (S 657,24,25) (D 0,1,1)
0 1 658 11 16 3 (D 0,1,1) (S 658,24,32) (D 0,1,1)
0 1 659 6 9 3 (D 0,1,1) (S 659,25,28) (D 0,1,1)
0 1 660 4 6 3 (D 0,1,1) (S 660,26,29) (D 0,1,1)
0 1 661 3 4 3 (D 0,1,1) (S 661,26,30) (D 0,1,1)
0 1 662 10 15 3 (D 0,1,1) (S 662,26,34) (D 0,1,1)
0 1 663 6 9 3 (D 0,1,1) (S 663,27,30) (D 0,1,1)
0 1 664 12 19 3 (D 0,1,1) (S 664,27,31) (D 0,1,1)
0 1 665 9 15 3 (D 0,1,1) (S 665,27,35) (D 0,1,1)
0 1 666 12 20 3 (D 0,1,1) (S 666,27,36) (D 0,1,1)
0 1 667 4 5 3 (D 0,1,1) (S 667,28,32) (D 0,1,1)
0 1 668 10 16 3 (D 0,1,1) (S 668,28,38) (D 0,1,1)
0 1 669 8 14 3 (D 0,1,1) (S 669,29,33) (D 0,1,1)
0 1 670 7 12 3 (D 0,1,1) (S 670,29,39) (D 0,1,1)
0 1 671 5 6 3 (D 0,1,1) (S 671,30,34) (D 0,1,1)
0 1 672 5 8 3 (D 0,1,1) (S 672,31,32) (D 0,1,1)
0 1 673 6 8 3 (D 0,1,1) (S 673,31,37) (D 0,1,1)
0 1 674 7 10 3 (D 0,1,1) (S 674,32,37) (D 0,1,1)
0 1 675 9 14 3 (D 0,1,1) (S 675,32,38) (D 0,1,1)
0 1 676 6 10 3 (D 0,1,1) (S 676,33,34) (D 0,1,1)
0 1 677 8 11 3 (D 0,1,1) (S 677,33,39) (D 0,1,1)
0 1 678 7 10 3 (D 0,1,1) (S 678,33,40) (D 0,1,1)
0 1 679 10 16 3 (D 0,1,1) (S 679,33,46) (D 0,1,1)
0 1 680 13 23 3 (D 0,1,1) (S 680,2,1) (D 0,1,1)
0 1 681 8 15 3 (D 0,1,1) (S 681,5,1) (D 0,1,1)
0 1 682 7 9 3 (D 0,1,1) (S 682,6,1) (D 0,1,1)
0 1 683 10 16 3 (D 0,1,1) (S 683,3,2) (D 0,1,1)
0 1 684 7 8 3 (D 0,1,1) (S 684,7,2) (D 0,1,1)
0 1 685 9 15 3 (D 0,1,1) (S 685,4,3) (D 0,1,1)
0 1 686 6 11 3 (D 0,1,1) (S 686,9,3) (D 0,1,1)
0 1 687 6 9 3 (D 0,1,1) (S 687,10,4) (D 0,1,1)
0 1 688 10 19 3 (D 0,1,1) (S 688,6,5) (D 0,1,1)
0 1 689 9 12 3 (D 0,1,1) (S 689,11,5) (D 0,1,1)
0 1 690 12 21 3 (D 0,1,1) (S 690,18,5) (D 0,1,1)
0 1 691 7 12 3 (D 0,1,1) (S 691,7,6) (D 0,1,1)
0 1 692 7 9 3 (D 0,1,1) (S 692,12,6) (D 0,1,1)
0 1 693 8 11 3 (D 0,1,1) (S 693,13,6) (D 0,1,1)
0 1 694 6 8 3 (D 0,1,1) (S 694,8,7) (D 0,1,1)
0 1 695 6 10 3 (D 0,1,1) (S 695,13,7) (D 0,1,1)
0 1 696 5 8 3 (D 0,1,1) (S 696,9,8) (D 0,1,1)
0 1 697 7 10 3 (D 0,1,1) (S 697,14,8) (D 0,1,1)
0 1 698 9 17 3 (D 0,1,1) (S 698,10,9) (D 0,1,1)
0 1 699 8 10 3 (D 0,1,1) (S 699,15,9) (D 0,1,1)
